3.592663160508589859e-02,3.540973571198799408e-02,1.584746796737459065e-02,7.148523205804778978e-03,3.429564999689598426e-03,1.219886620442404424e-01,8.789137319042510110e-02,3.687141478452948123e-02,1.737177129532065795e-02,8.603506696755466171e-03,5.229212370725577763e-02,5.980670185212066253e-02,3.461057086910773045e-02,1.867693160721897380e-02,9.864374492460324662e-03,1.793096432630066420e-02,2.665274518871846993e-02,2.088332118532794032e-02,1.307319205016932093e-02,7.389628653714429458e-03,7.005328748573426238e-03,8.631493189185615589e-03,7.229181492282046179e-03,4.802023456527762524e-03,2.758326960701113027e-03,1.481774035190171895e-03,8.117256929345928549e-04,4.272307574210766103e-04,2.038946741437654793e-04,6.005500729677267651e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.540973571198798714e-02,8.718383528444896557e-02,5.840572688516777744e-02,2.642555617286936401e-02,1.229648687837483524e-02,9.303933686299255268e-02,2.467514500191923532e-01,1.421345592702731031e-01,6.284669277660429043e-02,3.029096644948937531e-02,7.272589700628655229e-02,1.467093964284820196e-01,1.130942043284470788e-01,6.315187696878485357e-02,3.355175473409366393e-02,4.152756831559279577e-02,6.546703070034780303e-02,6.060925842421559240e-02,4.134614188921253292e-02,2.426006829230120329e-02,1.981836943131801143e-02,2.286600343004141500e-02,2.066269813799537572e-02,1.478953190951057955e-02,8.884344221971356842e-03,4.894046458378545177e-03,2.720730485545884945e-03,1.442851124499409683e-03,6.911804388616097109e-04,2.038946741437641782e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.584746796737459065e-02,5.840572688516777744e-02,9.776192348994039438e-02,6.355369055773701925e-02,2.902307175860985647e-02,5.004701857576566992e-02,1.472825229428471883e-01,2.727267280112757319e-01,1.550537544244412202e-01,6.922043350381462679e-02,6.695958958839184905e-02,1.260133994826129755e-01,1.752507025281641040e-01,1.279690274553208496e-01,7.035186583645836045e-02,5.662461615267799786e-02,7.548408155108939088e-02,8.592985140423206603e-02,7.179613466634658658e-02,4.663315963169543249e-02,3.297901993864980896e-02,3.184957438012889219e-02,3.042635384726975756e-02,2.474501890343921637e-02,1.638879458885195151e-02,9.586843853991026607e-03,5.525171889943404288e-03,2.984680166986396037e-03,1.442851124499416621e-03,4.272307574210785618e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.148523205804777243e-03,2.642555617286936401e-02,6.355369055773699150e-02,1.003594390756836346e-01,6.487918992803154428e-02,4.684122551136085666e-02,7.602229656783904277e-02,1.602017180970153054e-01,2.791004687384840977e-01,1.578244029094381662e-01,8.860996132622668553e-02,9.550089568806909013e-02,1.408882226094887724e-01,1.824506913958338639e-01,1.304129410142789991e-01,8.367943121232936099e-02,7.708743685656109512e-02,8.667095779322124549e-02,9.121686914671456314e-02,7.300053943736424522e-02,5.114981770517517540e-02,4.053937035587844989e-02,3.593189514557162956e-02,3.202561652660854130e-02,2.431953192017857410e-02,1.589193340513695915e-02,9.850793535431365960e-03,5.525171889943403421e-03,2.720730485545883644e-03,8.117256929345876507e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.429564999689598860e-03,1.229648687837484045e-02,2.902307175860985647e-02,6.487918992803153040e-02,1.010150516140014415e-01,7.369192670567209502e-02,5.976042066553027138e-02,8.239603729504960117e-02,1.629723665820073941e-01,2.794790380489058923e-01,1.673547504971211464e-01,1.034847844531014416e-01,1.027008845557419170e-01,1.433321361684499473e-01,1.811062044389566694e-01,1.362037093854136238e-01,9.486630745446107682e-02,8.237445459904849110e-02,8.787536256423908454e-02,8.873333034065514213e-02,7.356069297505181404e-02,5.523213847061818338e-02,4.213863303522001613e-02,3.550640816231123015e-02,2.937056312072868630e-02,2.242528937945209924e-02,1.589193340513695568e-02,9.586843853991026607e-03,4.894046458378553850e-03,1.481774035190169944e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.718398672880146454e-03,6.027080585430824242e-03,1.362198624866770187e-02,2.967868429692759047e-02,6.514958699656971108e-02,1.053919070590678964e-01,8.006566743287786558e-02,6.253106915052210335e-02,8.277460660547111826e-02,1.610795204806819148e-01,2.829306674867734794e-01,1.745547393647960688e-01,1.059286980120630051e-01,1.013563975988641952e-01,1.375525581524768559e-01,1.807227342939854986e-01,1.414907271278968703e-01,9.607071222547734768e-02,7.989091579298519818e-02,8.066494126092826900e-02,8.504507626509835716e-02,7.515995565439555215e-02,5.480665148735677089e-02,3.948357962933651821e-02,2.961878032149347154e-02,2.537717782063804092e-02,2.216133969801144243e-02,1.526080797357213040e-02,8.347887403635350853e-03,2.600546730253778041e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.791169128609754944e-04,3.043898043173347452e-03,6.682693123748296299e-03,1.389238331720660594e-02,2.967868429692758700e-02,6.714647227870906843e-02,1.081625555440574871e-01,8.044423674330300478e-02,6.063822304920055833e-02,7.762664293290365281e-02,1.596799162379251014e-01,2.853745810457304910e-01,1.732102524079198180e-01,1.001491199960876793e-01,8.843720244469535641e-02,1.303038508857667366e-01,1.819271390650027131e-01,1.390071883218365334e-01,8.886029092216909953e-02,6.501609266611034499e-02,7.107763488895146864e-02,8.461958928183710427e-02,7.250490224851370569e-02,4.891902364654029250e-02,2.829670338720546158e-02,2.216133969801145284e-02,2.474605238907359381e-02,2.092238324765616567e-02,1.296730824544733811e-02,4.265566638191456428e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.463824574322716363e-04,1.534729451178518458e-03,3.314295111711922353e-03,6.682693123748285023e-03,1.362198624866772269e-02,3.018205043123872722e-02,6.752504158913455456e-02,1.062697094427355882e-01,7.529627307073483156e-02,4.935546535928592854e-02,7.018740304471293712e-02,1.583354292810441877e-01,2.795950030297649214e-01,1.602910572537517842e-01,7.357967929277946240e-02,7.032087377910774262e-02,1.278203120797036518e-01,1.747167177616900935e-01,1.241323651949650803e-01,6.032941725812666911e-02,4.564703839078655678e-02,6.842258148306801235e-02,7.873196144102179161e-02,6.131802600638097678e-02,2.905681304098884851e-02,1.526080797357213040e-02,2.092238324765616914e-02,2.245255266094826202e-02,1.684006248221239788e-02,6.101194877002193845e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.092300808852875095e-04,7.167795259708242567e-04,1.534729451178524964e-03,3.043898043173370437e-03,6.027080585430844191e-03,1.284157688646470757e-02,2.828920432991944081e-02,6.237707791656522949e-02,9.498695175282287351e-02,5.059621321683673012e-02,3.075015843670437371e-02,6.440782502873756976e-02,1.454162341268760983e-01,2.530255623264533460e-01,1.046217096457854601e-01,3.354312154434158089e-02,6.311045247580249207e-02,1.129454889528333644e-01,1.461858440976510909e-01,7.088448796573973421e-02,2.379554089834494401e-02,3.975941054997064739e-02,5.723570524093810064e-02,5.886975083547196785e-02,2.881216140574994686e-02,8.347887403635354323e-03,1.296730824544733637e-02,1.684006248221239788e-02,1.558643929250366940e-02,6.473300967018372036e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.116698765328145533e-05,2.092300808852770469e-04,4.463824574322722868e-04,8.791169128609664955e-04,1.718398672880152526e-03,3.589144476020415201e-03,7.693613213894413654e-03,1.700644664000352732e-02,3.767701806266731540e-02,4.030348705015186772e-02,8.738477420775448909e-03,1.783096328253557308e-02,3.783838432542740993e-02,8.974688651891082891e-02,1.254402914820945403e-01,9.862575246576707130e-03,1.866829841746443439e-02,3.457957881175839632e-02,5.969761172360896900e-02,5.190865356228151900e-02,7.253545949337809884e-03,1.260866465621263491e-02,1.989719994441874543e-02,2.472984064030582518e-02,1.424271025074526006e-02,2.600546730253780643e-03,4.265566638191458163e-03,6.101194877002193845e-03,6.473300967018377240e-03,3.011943448482527156e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
